frame.time_epoch,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.flags,tcp.seq,tcp.ack,tcp.len,tcp.analysis.retransmission,tcp.analysis.fast_retransmission,tcp.analysis.duplicate_ack,tcp.analysis.ack_rtt,tcp.window_size
1762830077.152706000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3091480,0,,,,0.000503000,132096
1762830077.152752000,10.10.216.21,443,10.10.64.28,18754,0x0010,3091480,3894,1310,,,,,64256
1762830077.152767000,10.10.216.21,443,10.10.64.28,18754,0x0010,3092790,3894,1310,,,,,64256
1762830077.153418000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3094100,0,,,,0.000651000,132096
1762830077.153473000,10.10.216.21,443,10.10.64.28,18754,0x0010,3094100,3894,1310,,,,,64256
1762830077.153488000,10.10.216.21,443,10.10.64.28,18754,0x0010,3095410,3894,1310,,,,,64256
1762830077.153985000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3096720,0,,,,0.000497000,132096
1762830077.154048000,10.10.216.21,443,10.10.64.28,18754,0x0010,3096720,3894,1310,,,,,64256
1762830077.154065000,10.10.216.21,443,10.10.64.28,18754,0x0010,3098030,3894,1310,,,,,64256
1762830077.154070000,10.10.216.21,443,10.10.64.28,18754,0x0010,3099340,3894,1310,,,,,64256
1762830077.154589000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3099340,0,,,,0.000524000,132096
1762830077.154629000,10.10.216.21,443,10.10.64.28,18754,0x0010,3100650,3894,2620,,,,,64256
1762830077.155122000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3100650,0,,,,0.001052000,132096
1762830077.155167000,10.10.216.21,443,10.10.64.28,18754,0x0010,3103270,3894,2620,,,,,64256
1762830077.155180000,10.10.216.21,443,10.10.64.28,18754,0x0010,3105890,3894,2620,,,,,64256
1762830077.155562000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3100650,0,,,1\,1,,132096
1762830077.155619000,10.10.216.21,443,10.10.64.28,18754,0x0010,3100650,3894,1310,1,,,,64256
1762830077.155681000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3100650,0,,,1\,1,,132096
1762830077.155727000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3100650,0,,,1\,1,,132096
1762830077.155749000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3100650,0,,,1\,1,,132096
1762830077.155781000,10.10.216.21,443,10.10.64.28,18754,0x0010,3108510,3894,1310,,,,,64256
1762830077.155794000,10.10.216.21,443,10.10.64.28,18754,0x0010,3109820,3894,1310,,,,,64256
1762830077.156052000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3108510,0,,,,0.000872000,132096
1762830077.156090000,10.10.216.21,443,10.10.64.28,18754,0x0010,3111130,3894,1310,,,,,64256
1762830077.156165000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3109820,0,,,,0.000384000,132096
1762830077.156189000,10.10.216.21,443,10.10.64.28,18754,0x0010,3112440,3894,1310,,,,,64256
1762830077.156978000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3112440,0,,,,0.000888000,132096
1762830077.157018000,10.10.216.21,443,10.10.64.28,18754,0x0010,3113750,3894,2620,,,,,64256
1762830077.158782000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3115060,0,,,,0.001764000,132096
1762830077.158840000,10.10.216.21,443,10.10.64.28,18754,0x0010,3116370,3894,2620,,,,,64256
1762830077.158860000,10.10.216.21,443,10.10.64.28,18754,0x0010,3118990,3894,2620,,,,,64256
1762830077.159868000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3117680,0,,,,0.001028000,132096
1762830077.159885000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3121610,0,,,,0.001025000,132096
1762830077.159912000,10.10.216.21,443,10.10.64.28,18754,0x0010,3121610,3894,2620,,,,,64256
1762830077.159928000,10.10.216.21,443,10.10.64.28,18754,0x0010,3124230,3894,3930,,,,,64256
1762830077.160068000,10.10.216.21,443,10.10.64.28,18754,0x0010,3128160,3894,1310,,,,,64256
1762830077.161481000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3122920,0,,,,0.001569000,132096
1762830077.161501000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3126850,0,,,,0.001573000,132096
1762830077.161508000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3129470,0,,,,0.001440000,132096
1762830077.161543000,10.10.216.21,443,10.10.64.28,18754,0x0010,3129470,3894,2620,,,,,64256
1762830077.161559000,10.10.216.21,443,10.10.64.28,18754,0x0018,3132090,3894,2620,,,,,64256
1762830077.161563000,10.10.216.21,443,10.10.64.28,18754,0x0010,3134710,3894,5240,,,,,64256
1762830077.161995000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3129470,0,,,1\,1,,132096
1762830077.162020000,10.10.216.21,443,10.10.64.28,18754,0x0010,3139950,3894,2620,,,,,64256
1762830077.162110000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3129470,0,,,1\,1,,132096
1762830077.162143000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3129470,0,,,1\,1,,132096
1762830077.162151000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3129470,0,,,1\,1,,132096
1762830077.162201000,10.10.216.21,443,10.10.64.28,18754,0x0010,3142570,3894,5240,,,,,64256
1762830077.162216000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3129470,0,,,1\,1,,132096
1762830077.162228000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3129470,0,,,1\,1,,132096
1762830077.162418000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3129470,0,,,1\,1,,132096
1762830077.162477000,10.10.216.21,443,10.10.64.28,18754,0x0010,3129470,3894,1310,1,1,,,64256
1762830077.162488000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3129470,0,,,1\,1,,132096
1762830077.162510000,10.10.216.21,443,10.10.64.28,18754,0x0010,3137330,3894,1310,1,1,,,64256
1762830077.162608000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3129470,0,,,1\,1,,132096
1762830077.162633000,10.10.216.21,443,10.10.64.28,18754,0x0010,3147810,3894,1310,,,,,64256
1762830077.162723000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3129470,0,,,1\,1,,132096
1762830077.162747000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3129470,0,,,1\,1,,132096
1762830077.162754000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3129470,0,,,1\,1,,132096
1762830077.162789000,10.10.216.21,443,10.10.64.28,18754,0x0010,3149120,3894,1310,,,,,64256
1762830077.162804000,10.10.216.21,443,10.10.64.28,18754,0x0010,3150430,3894,1310,,,,,64256
1762830077.162809000,10.10.216.21,443,10.10.64.28,18754,0x0010,3151740,3894,1310,,,,,64256
1762830077.162924000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3137330,0,,,,0.001361000,132096
1762830077.162979000,10.10.216.21,443,10.10.64.28,18754,0x0010,3153050,3894,2620,,,,,64256
1762830077.162991000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3147810,0,,,,0.000790000,132096
1762830077.163102000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3149120,0,,,,0.000469000,132096
1762830077.163374000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3149120,0,,,1\,1,,132096
1762830077.163399000,10.10.216.21,443,10.10.64.28,18754,0x0010,3155670,3894,3930,,,,,64256
1762830077.163407000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3149120,0,,,1\,1,,132096
1762830077.163414000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3149120,0,,,1\,1,,132096
1762830077.163431000,10.10.216.21,443,10.10.64.28,18754,0x0010,3149120,3894,1310,1,1,,,64256
1762830077.163436000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3149120,0,,,1\,1,,132096
1762830077.163774000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3149120,0,,,1\,1,,132096
1762830077.163796000,10.10.216.21,443,10.10.64.28,18754,0x0010,3159600,3894,1310,,,,,64256
1762830077.163900000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3149120,0,,,1\,1,,132096
1762830077.163928000,10.10.216.21,443,10.10.64.28,18754,0x0010,3160910,3894,1310,,,,,64256
1762830077.163938000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3149120,0,,,1\,1,,132096
1762830077.163946000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3159600,0,,,,0.000547000,132096
1762830077.163969000,10.10.216.21,443,10.10.64.28,18754,0x0010,3162220,3894,1310,,,,,64256
1762830077.163979000,10.10.216.21,443,10.10.64.28,18754,0x0010,3163530,3894,1310,,,,,64256
1762830077.164404000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3162220,0,,,,0.000476000,132096
1762830077.164464000,10.10.216.21,443,10.10.64.28,18754,0x0010,3164840,3894,2620,,,,,64256
1762830077.164476000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3164840,0,,,,0.000497000,132096
1762830077.164516000,10.10.216.21,443,10.10.64.28,18754,0x0010,3167460,3894,2620,,,,,64256
1762830077.164521000,10.10.216.21,443,10.10.64.28,18754,0x0010,3170080,3894,1310,,,,,64256
1762830077.165061000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3164840,0,,,1\,1,,132096
1762830077.165081000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3164840,0,,,1\,1,,132096
1762830077.165114000,10.10.216.21,443,10.10.64.28,18754,0x0010,3171390,3894,2620,,,,,64256
1762830077.165124000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3164840,0,,,1\,1,,132096
1762830077.165132000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3164840,0,,,1\,1,,132096
1762830077.165149000,10.10.216.21,443,10.10.64.28,18754,0x0010,3174010,3894,2620,,,,,64256
1762830077.165520000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3164840,0,,,1\,1,,132096
1762830077.165573000,10.10.216.21,443,10.10.64.28,18754,0x0010,3164840,3894,1310,1,1,,,64256
1762830077.165586000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3164840,0,,,1\,1,,132096
1762830077.165609000,10.10.216.21,443,10.10.64.28,18754,0x0010,3176630,3894,1310,,,,,64256
1762830077.165642000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3164840,0,,,1\,1,,132096
1762830077.165660000,10.10.216.21,443,10.10.64.28,18754,0x0010,3177940,3894,1310,,,,,64256
1762830077.165666000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3164840,0,,,1\,1,,132096
1762830077.165694000,10.10.216.21,443,10.10.64.28,18754,0x0010,3179250,3894,1310,,,,,64256
1762830077.165995000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3176630,0,,,,0.000846000,132096
1762830077.166173000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3176630,0,,,1\,1,,132096
1762830077.166197000,10.10.216.21,443,10.10.64.28,18754,0x0010,3180560,3894,2620,,,,,64256
1762830077.166207000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3176630,0,,,1\,1,,132096
1762830077.166587000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3176630,0,,,1\,1,,132096
1762830077.166631000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3176630,0,,,1\,1,,132096
1762830077.166677000,10.10.216.21,443,10.10.64.28,18754,0x0010,3176630,3894,1310,1,1,,,64256
1762830077.166695000,10.10.216.21,443,10.10.64.28,18754,0x0010,3183180,3894,1310,,,,,64256
1762830077.167111000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3183180,0,,,,0.000914000,132096
1762830077.167160000,10.10.216.21,443,10.10.64.28,18754,0x0010,3184490,3894,1310,,,,,64256
1762830077.167596000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3185800,0,,,,0.000436000,132096
1762830077.167636000,10.10.216.21,443,10.10.64.28,18754,0x0010,3185800,3894,1310,,,,,64256
1762830077.167649000,10.10.216.21,443,10.10.64.28,18754,0x0010,3187110,3894,1310,,,,,64256
1762830077.167653000,10.10.216.21,443,10.10.64.28,18754,0x0010,3188420,3894,1310,,,,,64256
1762830077.168158000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3188420,0,,,,0.000509000,132096
1762830077.168180000,10.10.216.21,443,10.10.64.28,18754,0x0010,3189730,3894,2620,,,,,64256
1762830077.168602000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3191040,0,,,,0.000422000,132096
1762830077.168650000,10.10.216.21,443,10.10.64.28,18754,0x0010,3192350,3894,2620,,,,,64256
1762830077.168663000,10.10.216.21,443,10.10.64.28,18754,0x0010,3194970,3894,2620,,,,,64256
1762830077.169095000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3193660,0,,,,0.000445000,132096
1762830077.169140000,10.10.216.21,443,10.10.64.28,18754,0x0018,3197590,3894,1310,,,,,64256
1762830077.169153000,10.10.216.21,443,10.10.64.28,18754,0x0010,3198900,3894,2620,,,,,64256
1762830077.169238000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3197590,0,,,,0.000575000,132096
1762830077.169277000,10.10.216.21,443,10.10.64.28,18754,0x0010,3201520,3894,5240,,,,,64256
1762830077.169305000,10.10.216.21,443,10.10.64.28,18754,0x0010,3206760,3894,1310,,,,,64256
1762830077.169591000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3198900,0,,,,0.000451000,132096
1762830077.169724000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3204140,0,,,,0.000447000,132096
1762830077.169745000,10.10.216.21,443,10.10.64.28,18754,0x0010,3208070,3894,6550,,,,,64256
1762830077.169882000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3204140,0,,,1\,1,,132096
1762830077.169934000,10.10.216.21,443,10.10.64.28,18754,0x0010,3214620,3894,5240,,,,,64256
1762830077.170137000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3204140,0,,,1\,1,,132096
1762830077.170165000,10.10.216.21,443,10.10.64.28,18754,0x0010,3204140,3894,1310,1,1,,,64256
1762830077.170204000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3204140,0,,,1\,1,,132096
1762830077.170224000,10.10.216.21,443,10.10.64.28,18754,0x0010,3206760,3894,1310,1,1,,,64256
1762830077.170283000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3204140,0,,,1\,1,,132096
1762830077.170295000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3204140,0,,,1\,1,,132096
1762830077.170394000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3204140,0,,,1\,1,,132096
1762830077.170417000,10.10.216.21,443,10.10.64.28,18754,0x0010,3219860,3894,1310,,,,,64256
1762830077.170427000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3204140,0,,,1\,1,,132096
1762830077.170443000,10.10.216.21,443,10.10.64.28,18754,0x0010,3221170,3894,1310,,,,,64256
1762830077.170500000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3204140,0,,,1\,1,,132096
1762830077.170528000,10.10.216.21,443,10.10.64.28,18754,0x0010,3222480,3894,1310,,,,,64256
1762830077.170537000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3204140,0,,,1\,1,,132096
1762830077.170555000,10.10.216.21,443,10.10.64.28,18754,0x0010,3223790,3894,1310,,,,,64256
1762830077.170612000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3206760,0,,,,0.001335000,132096
1762830077.170647000,10.10.216.21,443,10.10.64.28,18754,0x0010,3215930,3894,1310,1,,,,64256
1762830077.170658000,10.10.216.21,443,10.10.64.28,18754,0x0010,3225100,3894,1310,,,,,64256
1762830077.170729000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3215930,0,,,,0.000795000,132096
1762830077.170750000,10.10.216.21,443,10.10.64.28,18754,0x0010,3226410,3894,1310,,,,,64256
1762830077.170886000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3215930,0,,,1\,1,,132096
1762830077.170904000,10.10.216.21,443,10.10.64.28,18754,0x0010,3227720,3894,1310,,,,,64256
1762830077.170916000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3215930,0,,,1\,1,,132096
1762830077.170932000,10.10.216.21,443,10.10.64.28,18754,0x0010,3229030,3894,1310,,,,,64256
1762830077.170936000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3215930,0,,,1\,1,,132096
1762830077.170949000,10.10.216.21,443,10.10.64.28,18754,0x0010,3230340,3894,1310,,,,,64256
1762830077.171067000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3215930,0,,,1\,1,,132096
1762830077.171105000,10.10.216.21,443,10.10.64.28,18754,0x0010,3231650,3894,1310,,,,,64256
1762830077.171122000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3225100,0,,,,0.000567000,132096
1762830077.171152000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3227720,0,,,,0.000402000,132096
1762830077.171172000,10.10.216.21,443,10.10.64.28,18754,0x0010,3232960,3894,3930,,,,,64256
1762830077.171428000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3231650,0,,,,0.000479000,132096
1762830077.171455000,10.10.216.21,443,10.10.64.28,18754,0x0010,3236890,3894,3930,,,,,64256
1762830077.171494000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3232960,0,,,,0.000389000,132096
1762830077.171713000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3236890,0,,,,0.000541000,132096
1762830077.171753000,10.10.216.21,443,10.10.64.28,18754,0x0010,3240820,3894,5240,,,,,64256
1762830077.171904000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3238200,0,,,,0.000449000,132096
1762830077.171933000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3238200,0,,,1\,1,,132096
1762830077.171951000,10.10.216.21,443,10.10.64.28,18754,0x0010,3246060,3894,3930,,,,,64256
1762830077.172194000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3238200,0,,,1\,1,,132096
1762830077.172216000,10.10.216.21,443,10.10.64.28,18754,0x0010,3238200,3894,1310,1,1,,,64256
1762830077.172317000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3238200,0,,,1\,1,,132096
1762830077.172365000,10.10.216.21,443,10.10.64.28,18754,0x0010,3249990,3894,1310,,,,,64256
1762830077.172376000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3238200,0,,,1\,1,,132096
1762830077.172396000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3238200,0,,,1\,1,,132096
1762830077.172414000,10.10.216.21,443,10.10.64.28,18754,0x0010,3242130,3894,1310,1,1,,,64256
1762830077.172468000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3238200,0,,,1\,1,,132096
1762830077.172489000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3238200,0,,,1\,1,,132096
1762830077.172514000,10.10.216.21,443,10.10.64.28,18754,0x0010,3251300,3894,1310,,,,,64256
1762830077.172523000,10.10.216.21,443,10.10.64.28,18754,0x0010,3252610,3894,1310,,,,,64256
1762830077.172664000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3242130,0,,,,0.000911000,132096
1762830077.172684000,10.10.216.21,443,10.10.64.28,18754,0x0010,3253920,3894,1310,,,,,64256
1762830077.172808000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3242130,0,,,1\,1,,132096
1762830077.172829000,10.10.216.21,443,10.10.64.28,18754,0x0010,3255230,3894,1310,,,,,64256
1762830077.172921000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3251300,0,,,,0.000556000,132096
1762830077.173156000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3253920,0,,,,0.000633000,132096
1762830077.173176000,10.10.216.21,443,10.10.64.28,18754,0x0010,3256540,3894,2620,,,,,64256
1762830077.173439000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3256540,0,,,,0.000610000,132096
1762830077.173460000,10.10.216.21,443,10.10.64.28,18754,0x0018,3259160,3894,3930,,,,,64256
1762830077.173470000,10.10.216.21,443,10.10.64.28,18754,0x0010,3263090,3894,1310,,,,,64256
1762830077.173694000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3256540,0,,,1\,1,,132096
1762830077.173879000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3256540,0,,,1\,1,,132096
1762830077.173897000,10.10.216.21,443,10.10.64.28,18754,0x0010,3256540,3894,1310,1,1,,,64256
1762830077.174046000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3256540,0,,,1\,1,,132096
1762830077.174067000,10.10.216.21,443,10.10.64.28,18754,0x0010,3264400,3894,1310,,,,,64256
1762830077.174100000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3256540,0,,,1\,1,,132096
1762830077.174121000,10.10.216.21,443,10.10.64.28,18754,0x0010,3265710,3894,1310,,,,,64256
1762830077.174135000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3256540,0,,,1\,1,,132096
1762830077.174158000,10.10.216.21,443,10.10.64.28,18754,0x0010,3267020,3894,1310,,,,,64256
1762830077.174394000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3264400,0,,,,0.000924000,132096
1762830077.174623000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3267020,0,,,,0.000502000,132096
1762830077.174642000,10.10.216.21,443,10.10.64.28,18754,0x0010,3268330,3894,2620,,,,,64256
1762830077.175039000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3269640,0,,,,0.000397000,132096
1762830077.175093000,10.10.216.21,443,10.10.64.28,18754,0x0010,3270950,3894,2620,,,,,64256
1762830077.175103000,10.10.216.21,443,10.10.64.28,18754,0x0010,3273570,3894,2620,,,,,64256
1762830077.175525000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3272260,0,,,,0.000432000,132096
1762830077.175560000,10.10.216.21,443,10.10.64.28,18754,0x0010,3276190,3894,2620,,,,,64256
1762830077.175651000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3274880,0,,,,0.000548000,132096
1762830077.175673000,10.10.216.21,443,10.10.64.28,18754,0x0010,3278810,3894,2620,,,,,64256
1762830077.176100000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3274880,0,,,1\,1,,132096
1762830077.176127000,10.10.216.21,443,10.10.64.28,18754,0x0010,3274880,3894,1310,1,,,,64256
1762830077.176225000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3274880,0,,,1\,1,,132096
1762830077.176247000,10.10.216.21,443,10.10.64.28,18754,0x0010,3277500,3894,1310,1,1,,,64256
1762830077.176639000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3274880,0,,,1\,1,,132096
1762830077.176683000,10.10.216.21,443,10.10.64.28,18754,0x0010,3274880,3894,1310,1,1,,,64256
1762830077.177118000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3278810,0,,,,0.001558000,132096
1762830077.177167000,10.10.216.21,443,10.10.64.28,18754,0x0010,3278810,3894,1310,1,,,,64256
1762830077.177181000,10.10.216.21,443,10.10.64.28,18754,0x0010,3281430,3894,1310,,,,,64256
1762830077.177603000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3281430,0,,,,0.001930000,132096
1762830077.177652000,10.10.216.21,443,10.10.64.28,18754,0x0010,3282740,3894,1310,,,,,64256
1762830077.177668000,10.10.216.21,443,10.10.64.28,18754,0x0010,3284050,3894,1310,,,,,64256
1762830077.178072000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3284050,0,,,,0.000420000,132096
1762830077.178095000,10.10.216.21,443,10.10.64.28,18754,0x0010,3285360,3894,2620,,,,,64256
1762830077.178526000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3286670,0,,,,0.000431000,132096
1762830077.178569000,10.10.216.21,443,10.10.64.28,18754,0x0010,3287980,3894,2620,,,,,64256
